wl,n,k
8.9076,6.4957,16.407
8.8647,6.4639,16.332
8.8219,6.4324,16.258
8.7794,6.4013,16.183
8.7371,6.3704,16.109
8.6949,6.3399,16.036
8.653,6.3096,15.962
8.6113,6.2797,15.889
8.5698,6.2501,15.815
8.5285,6.2208,15.742
8.4873,6.1918,15.669
8.4464,6.1632,15.597
8.4057,6.1348,15.524
8.3652,6.1067,15.452
8.3248,6.079,15.38
8.2847,6.0515,15.308
8.2448,6.0244,15.237
8.205,5.9976,15.165
8.1654,5.971,15.094
8.1261,5.9448,15.023
8.0869,5.9189,14.952
8.0479,5.8932,14.881
8.0091,5.8679,14.811
7.9705,5.8429,14.741
7.9321,5.8182,14.671
7.8938,5.7937,14.601
7.8558,5.7696,14.531
7.8179,5.7457,14.462
7.7802,5.7222,14.393
7.7427,5.6989,14.324
7.7053,5.6759,14.255
7.6682,5.6533,14.187
7.6312,5.6309,14.118
7.5944,5.6088,14.05
7.5578,5.587,13.983
7.5214,5.5654,13.915
7.4851,5.5442,13.848
7.449,5.5232,13.781
7.4131,5.5025,13.714
7.3774,5.4821,13.647
7.3418,5.462,13.58
7.3064,5.4422,13.514
7.2712,5.4226,13.448
7.2361,5.4033,13.383
7.2012,5.3843,13.317
7.1665,5.3655,13.252
7.1319,5.3471,13.187
7.0976,5.3289,13.122
7.0633,5.3109,13.057
7.0293,5.2933,12.993
6.9954,5.2759,12.929
6.9617,5.2588,12.865
6.9281,5.2419,12.802
6.8947,5.2253,12.738
6.8614,5.2089,12.675
6.8284,5.1929,12.612
6.7954,5.177,12.55
6.7627,5.1615,12.487
6.7301,5.1462,12.425
6.6976,5.1311,12.364
6.6653,5.1163,12.302
6.6332,5.1017,12.241
6.6012,5.0874,12.18
6.5694,5.0734,12.119
6.5377,5.0596,12.058
6.5062,5.046,11.998
6.4748,5.0327,11.938
6.4436,5.0196,11.878
6.4125,5.0068,11.819
6.3816,4.9942,11.76
6.3508,4.9818,11.701
6.3202,4.9697,11.642
6.2897,4.9578,11.583
6.2594,4.9461,11.525
6.2292,4.9347,11.467
6.1992,4.9235,11.41
6.1693,4.9125,11.352
6.1396,4.9018,11.295
6.11,4.8912,11.239
6.0805,4.8809,11.182
6.0512,4.8708,11.126
6.022,4.8609,11.07
5.993,4.8513,11.014
5.9641,4.8418,10.959
5.9353,4.8326,10.904
5.9067,4.8236,10.849
5.8782,4.8148,10.794
5.8499,4.8062,10.74
5.8217,4.7978,10.686
5.7936,4.7896,10.632
5.7657,4.7816,10.579
5.7379,4.7738,10.526
5.7102,4.7661,10.473
5.6827,4.7587,10.42
5.6553,4.7515,10.368
5.628,4.7445,10.316
5.6009,4.7376,10.264
5.5739,4.731,10.213
5.547,4.7245,10.162
5.5203,4.7182,10.111
5.4937,4.7121,10.06
5.4672,4.7062,10.01
5.4408,4.7004,9.9601
5.4146,4.6948,9.9104
5.3885,4.6894,9.861
5.3625,4.6841,9.812
5.3366,4.679,9.7632
5.3109,4.6741,9.7147
5.2853,4.6693,9.6665
5.2598,4.6647,9.6186
5.2344,4.6603,9.571
5.2092,4.656,9.5238
5.1841,4.6519,9.4768
5.1591,4.6479,9.4301
5.1342,4.644,9.3837
5.1095,4.6403,9.3376
5.0848,4.6367,9.2918
5.0603,4.6333,9.2463
5.0359,4.63,9.2011
5.0116,4.6269,9.1562
4.9875,4.6239,9.1116
4.9634,4.621,9.0674
4.9395,4.6182,9.0234
4.9157,4.6156,8.9797
4.892,4.6131,8.9363
4.8684,4.6107,8.8932
4.8449,4.6084,8.8504
4.8216,4.6062,8.808
4.7983,4.6042,8.7658
4.7752,4.6022,8.7239
4.7522,4.6004,8.6823
4.7292,4.5987,8.6411
4.7064,4.597,8.6001
4.6838,4.5955,8.5594
4.6612,4.5941,8.519
4.6387,4.5927,8.479
4.6163,4.5915,8.4392
4.5941,4.5903,8.3997
4.5719,4.5893,8.3605
4.5499,4.5883,8.3216
4.5279,4.5874,8.2831
4.5061,4.5865,8.2448
4.4844,4.5858,8.2068
4.4628,4.5851,8.1691
4.4412,4.5845,8.1317
4.4198,4.5839,8.0946
4.3985,4.5835,8.0578
4.3773,4.583,8.0213
4.3562,4.5827,7.9851
4.3352,4.5824,7.9491
4.3143,4.5822,7.9135
4.2935,4.582,7.8781
4.2728,4.5818,7.8431
4.2522,4.5818,7.8083
4.2317,4.5817,7.7738
4.2113,4.5817,7.7396
4.191,4.5818,7.7057
4.1708,4.5818,7.6721
4.1507,4.582,7.6387
4.1307,4.5821,7.6057
4.1107,4.5823,7.5729
4.0909,4.5825,7.5404
4.0712,4.5827,7.5082
4.0516,4.583,7.4762
4.032,4.5833,7.4445
4.0126,4.5836,7.4131
3.9932,4.5839,7.382
3.974,4.5843,7.3512
3.9548,4.5846,7.3206
3.9358,4.585,7.2903
3.9168,4.5854,7.2602
3.8979,4.5857,7.2304
3.8791,4.5861,7.2009
3.8604,4.5865,7.1717
3.8418,4.5869,7.1427
3.8233,4.5873,7.1139
3.8048,4.5877,7.0854
3.7865,4.588,7.0572
3.7682,4.5884,7.0292
3.7501,4.5888,7.0015
3.732,4.5891,6.9741
3.714,4.5895,6.9469
3.6961,4.5898,6.9199
3.6783,4.5901,6.8932
3.6605,4.5904,6.8667
3.6429,4.5907,6.8404
3.6253,4.5909,6.8145
3.6078,4.5911,6.7887
3.5904,4.5913,6.7632
3.5731,4.5915,6.7379
3.5559,4.5917,6.7128
3.5388,4.5918,6.688
