wl,n,k
2.53807,1.42963,8e-05
2.5355,1.42968,8e-05
2.53293,1.42972,8e-05
2.53036,1.42977,8e-05
2.52781,1.42981,8e-05
2.52525,1.42986,8e-05
2.5227,1.4299,8e-05
2.52016,1.42995,8e-05
2.51762,1.42999,8e-05
2.51509,1.43003,8e-05
2.51256,1.43008,8e-05
2.51004,1.43012,8e-05
2.50752,1.43017,8e-05
2.50501,1.43021,8e-05
2.5025,1.43025,8e-05
2.5,1.4303,8e-05
2.4975,1.43034,8e-05
2.49501,1.43038,8e-05
2.49252,1.43043,8e-05
2.49004,1.43047,8e-05
2.48756,1.43051,8e-05
2.48509,1.43056,8e-05
2.48262,1.4306,8e-05
2.48016,1.43064,8e-05
2.4777,1.43068,7e-05
2.47525,1.43072,7e-05
2.4728,1.43077,7e-05
2.47036,1.43081,7e-05
2.46792,1.43085,7e-05
2.46548,1.43089,7e-05
2.46305,1.43093,7e-05
2.46063,1.43097,7e-05
2.45821,1.43102,7e-05
2.4558,1.43106,7e-05
2.45339,1.4311,7e-05
2.45098,1.43114,7e-05
2.44858,1.43118,7e-05
2.44618,1.43122,7e-05
2.44379,1.43126,7e-05
2.44141,1.4313,7e-05
2.43902,1.43134,7e-05
2.43665,1.43138,7e-05
2.43427,1.43142,7e-05
2.43191,1.43146,7e-05
2.42954,1.4315,7e-05
2.42718,1.43154,7e-05
2.42483,1.43158,7e-05
2.42248,1.43162,7e-05
2.42014,1.43166,7e-05
2.41779,1.4317,7e-05
2.41546,1.43173,7e-05
2.41313,1.43177,7e-05
2.4108,1.43181,7e-05
2.40848,1.43185,7e-05
2.40616,1.43189,7e-05
2.40385,1.43193,7e-05
2.40154,1.43197,7e-05
2.39923,1.432,7e-05
2.39693,1.43204,7e-05
2.39464,1.43208,7e-05
2.39234,1.43212,7e-05
2.39006,1.43215,7e-05
2.38777,1.43219,7e-05
2.3855,1.43223,7e-05
2.38322,1.43227,7e-05
2.38095,1.4323,7e-05
2.37869,1.43234,7e-05
2.37643,1.43238,7e-05
2.37417,1.43241,7e-05
2.37192,1.43245,7e-05
2.36967,1.43249,7e-05
2.36742,1.43252,6e-05
2.36518,1.43256,6e-05
2.36295,1.4326,6e-05
2.36072,1.43263,6e-05
2.35849,1.43267,6e-05
2.35627,1.4327,6e-05
2.35405,1.43274,6e-05
2.35183,1.43278,6e-05
2.34962,1.43281,6e-05
2.34742,1.43285,6e-05
2.34522,1.43288,6e-05
2.34302,1.43292,6e-05
2.34082,1.43295,6e-05
2.33863,1.43299,6e-05
2.33645,1.43302,6e-05
2.33427,1.43306,6e-05
2.33209,1.43309,6e-05
2.32992,1.43313,6e-05
2.32775,1.43316,6e-05
2.32558,1.43319,6e-05
2.32342,1.43323,6e-05
2.32126,1.43326,6e-05
2.31911,1.4333,6e-05
2.31696,1.43333,6e-05
2.31481,1.43337,6e-05
2.31267,1.4334,6e-05
2.31054,1.43343,6e-05
2.3084,1.43347,6e-05
2.30627,1.4335,6e-05
2.30415,1.43353,6e-05
2.30203,1.43357,6e-05
2.29991,1.4336,6e-05
2.29779,1.43363,6e-05
2.29568,1.43367,6e-05
2.29358,1.4337,6e-05
2.29148,1.43373,6e-05
2.28938,1.43376,6e-05
2.28728,1.4338,6e-05
2.28519,1.43383,6e-05
2.28311,1.43386,6e-05
2.28102,1.43389,6e-05
2.27894,1.43393,6e-05
2.27687,1.43396,6e-05
2.2748,1.43399,6e-05
2.27273,1.43402,6e-05
2.27066,1.43405,6e-05
2.2686,1.43409,6e-05
2.26655,1.43412,6e-05
2.26449,1.43415,6e-05
2.26244,1.43418,6e-05
2.2604,1.43421,6e-05
2.25836,1.43424,6e-05
2.25632,1.43427,6e-05
2.25428,1.43431,6e-05
2.25225,1.43434,6e-05
2.25023,1.43437,6e-05
2.2482,1.4344,6e-05
2.24618,1.43443,6e-05
2.24417,1.43446,6e-05
2.24215,1.43449,5e-05
2.24014,1.43452,5e-05
2.23814,1.43455,5e-05
2.23614,1.43458,5e-05
2.23414,1.43461,5e-05
2.23214,1.43464,5e-05
2.23015,1.43467,5e-05
2.22816,1.4347,5e-05
2.22618,1.43473,5e-05
2.2242,1.43476,5e-05
2.22222,1.43479,5e-05
2.22025,1.43482,5e-05
2.21828,1.43485,5e-05
2.21631,1.43488,5e-05
2.21435,1.43491,5e-05
2.21239,1.43494,5e-05
2.21043,1.43497,5e-05
2.20848,1.435,5e-05
2.20653,1.43503,5e-05
2.20459,1.43505,5e-05
2.20264,1.43508,5e-05
2.2007,1.43511,5e-05
2.19877,1.43514,5e-05
2.19684,1.43517,5e-05
2.19491,1.4352,5e-05
2.19298,1.43523,5e-05
2.19106,1.43525,5e-05
2.18914,1.43528,5e-05
2.18723,1.43531,5e-05
2.18531,1.43534,5e-05
2.18341,1.43537,5e-05
2.1815,1.4354,5e-05
2.1796,1.43542,5e-05
2.1777,1.43545,5e-05
2.17581,1.43548,5e-05
2.17391,1.43551,5e-05
2.17202,1.43553,5e-05
2.17014,1.43556,5e-05
2.16826,1.43559,5e-05
2.16638,1.43562,5e-05
2.1645,1.43564,5e-05
2.16263,1.43567,5e-05
2.16076,1.4357,5e-05
2.15889,1.43573,5e-05
2.15703,1.43575,5e-05
2.15517,1.43578,5e-05
2.15332,1.43581,5e-05
2.15146,1.43583,5e-05
2.14961,1.43586,5e-05
2.14777,1.43589,5e-05
2.14592,1.43591,5e-05
2.14408,1.43594,5e-05
2.14225,1.43597,5e-05
2.14041,1.43599,5e-05
2.13858,1.43602,5e-05
2.13675,1.43604,5e-05
2.13493,1.43607,5e-05
2.13311,1.4361,5e-05
2.13129,1.43612,5e-05
2.12947,1.43615,5e-05
2.12766,1.43617,5e-05
2.12585,1.4362,5e-05
2.12404,1.43623,5e-05
2.12224,1.43625,5e-05
2.12044,1.43628,5e-05
2.11864,1.4363,5e-05
2.11685,1.43633,5e-05
2.11506,1.43635,5e-05
2.11327,1.43638,5e-05
2.11149,1.4364,5e-05
2.1097,1.43643,5e-05
2.10793,1.43645,5e-05
2.10615,1.43648,5e-05
2.10438,1.4365,5e-05
2.10261,1.43653,5e-05
2.10084,1.43655,4e-05
2.09908,1.43658,4e-05
2.09732,1.4366,4e-05
2.09556,1.43663,4e-05
2.0938,1.43665,4e-05
2.09205,1.43668,4e-05
2.0903,1.4367,4e-05
2.08855,1.43673,4e-05
2.08681,1.43675,4e-05
2.08507,1.43677,4e-05
2.08333,1.4368,4e-05
2.0816,1.43682,4e-05
2.07987,1.43685,4e-05
2.07814,1.43687,4e-05
2.07641,1.43689,4e-05
2.07469,1.43692,4e-05
2.07297,1.43694,4e-05
2.07125,1.43697,4e-05
2.06954,1.43699,4e-05
2.06782,1.43701,4e-05
2.06612,1.43704,4e-05
2.06441,1.43706,4e-05
2.06271,1.43708,4e-05
2.06101,1.43711,4e-05
2.05931,1.43713,4e-05
2.05761,1.43715,4e-05
2.05592,1.43718,4e-05
2.05423,1.4372,4e-05
2.05255,1.43722,4e-05
2.05086,1.43725,4e-05
2.04918,1.43727,4e-05
2.0475,1.43729,4e-05
2.04583,1.43731,4e-05
2.04415,1.43734,4e-05
2.04248,1.43736,4e-05
2.04082,1.43738,4e-05
2.03915,1.4374,4e-05
2.03749,1.43743,4e-05
2.03583,1.43745,4e-05
2.03417,1.43747,4e-05
2.03252,1.43749,4e-05
2.03087,1.43752,4e-05
2.02922,1.43754,4e-05
2.02758,1.43756,4e-05
2.02593,1.43758,4e-05
2.02429,1.4376,4e-05
2.02265,1.43763,4e-05
2.02102,1.43765,4e-05
2.01939,1.43767,4e-05
2.01776,1.43769,4e-05
2.01613,1.43771,4e-05
2.0145,1.43774,4e-05
2.01288,1.43776,4e-05
2.01126,1.43778,4e-05
2.00965,1.4378,4e-05
2.00803,1.43782,4e-05
2.00642,1.43784,4e-05
2.00481,1.43787,4e-05
2.00321,1.43789,4e-05
2.0016,1.43791,4e-05
2.0,1.43793,4e-05
1.9984,1.43795,4e-05
1.99681,1.43797,4e-05
1.99521,1.43799,4e-05
1.99362,1.43801,4e-05
1.99203,1.43803,4e-05
1.99045,1.43806,4e-05
1.98886,1.43808,4e-05
1.98728,1.4381,4e-05
1.9857,1.43812,4e-05
1.98413,1.43814,4e-05
1.98255,1.43816,4e-05
1.98098,1.43818,4e-05
1.97941,1.4382,4e-05
1.97785,1.43822,4e-05
1.97628,1.43824,4e-05
1.97472,1.43826,4e-05
1.97316,1.43828,4e-05
1.97161,1.4383,4e-05
1.97006,1.43832,4e-05
1.9685,1.43834,4e-05
1.96696,1.43836,4e-05
1.96541,1.43838,4e-05
1.96386,1.4384,4e-05
1.96232,1.43842,4e-05
1.96078,1.43844,4e-05
1.95925,1.43846,4e-05
1.95771,1.43848,4e-05
1.95618,1.4385,4e-05
1.95465,1.43852,4e-05
1.95313,1.43854,4e-05
1.9516,1.43856,4e-05
1.95008,1.43858,4e-05
1.94856,1.4386,4e-05
1.94704,1.43862,4e-05
1.94553,1.43864,4e-05
1.94401,1.43866,4e-05
1.9425,1.43868,4e-05
1.94099,1.4387,4e-05
1.93949,1.43872,4e-05
1.93798,1.43874,4e-05
1.93648,1.43875,4e-05
1.93498,1.43877,3e-05
1.93349,1.43879,3e-05
1.93199,1.43881,3e-05
1.9305,1.43883,3e-05
1.92901,1.43885,3e-05
1.92753,1.43887,3e-05
1.92604,1.43889,3e-05
1.92456,1.43891,3e-05
1.92308,1.43893,3e-05
1.9216,1.43894,3e-05
1.92012,1.43896,3e-05
1.91865,1.43898,3e-05
1.91718,1.439,3e-05
1.91571,1.43902,3e-05
1.91424,1.43904,3e-05
1.91278,1.43906,3e-05
1.91131,1.43907,3e-05
1.90985,1.43909,3e-05
1.9084,1.43911,3e-05
1.90694,1.43913,3e-05
1.90549,1.43915,3e-05
1.90404,1.43916,3e-05
1.90259,1.43918,3e-05
1.90114,1.4392,3e-05
1.8997,1.43922,3e-05
1.89825,1.43924,3e-05
1.89681,1.43925,3e-05
1.89538,1.43927,3e-05
1.89394,1.43929,3e-05
1.89251,1.43931,3e-05
1.89107,1.43933,3e-05
1.88964,1.43934,3e-05
1.88822,1.43936,3e-05
1.88679,1.43938,3e-05
1.88537,1.4394,3e-05
1.88395,1.43941,3e-05
1.88253,1.43943,3e-05
1.88111,1.43945,3e-05
1.8797,1.43947,3e-05
1.87829,1.43948,3e-05
1.87688,1.4395,3e-05
1.87547,1.43952,3e-05
1.87406,1.43954,3e-05
1.87266,1.43955,3e-05
1.87126,1.43957,3e-05
1.86986,1.43959,3e-05
1.86846,1.43961,3e-05
1.86706,1.43962,3e-05
1.86567,1.43964,3e-05
1.86428,1.43966,3e-05
1.86289,1.43967,3e-05
1.8615,1.43969,3e-05
1.86012,1.43971,3e-05
1.85874,1.43972,3e-05
1.85736,1.43974,3e-05
1.85598,1.43976,3e-05
1.8546,1.43977,3e-05
1.85322,1.43979,3e-05
1.85185,1.43981,3e-05
1.85048,1.43982,3e-05
1.84911,1.43984,3e-05
1.84775,1.43986,3e-05
1.84638,1.43987,3e-05
1.84502,1.43989,3e-05
1.84366,1.43991,3e-05
1.8423,1.43992,3e-05
1.84094,1.43994,3e-05
1.83959,1.43996,3e-05
1.83824,1.43997,3e-05
1.83688,1.43999,3e-05
1.83554,1.44,3e-05
1.83419,1.44002,3e-05
1.83284,1.44004,3e-05
1.8315,1.44005,3e-05
1.83016,1.44007,3e-05
1.82882,1.44008,3e-05
1.82749,1.4401,3e-05
1.82615,1.44012,3e-05
1.82482,1.44013,3e-05
1.82349,1.44015,3e-05
1.82216,1.44016,3e-05
1.82083,1.44018,3e-05
1.81951,1.4402,3e-05
1.81818,1.44021,3e-05
1.81686,1.44023,3e-05
1.81554,1.44024,3e-05
1.81422,1.44026,3e-05
1.81291,1.44027,3e-05
1.81159,1.44029,3e-05
1.81028,1.4403,3e-05
1.80897,1.44032,3e-05
1.80766,1.44034,3e-05
1.80636,1.44035,3e-05
1.80505,1.44037,3e-05
1.80375,1.44038,3e-05
1.80245,1.4404,3e-05
1.80115,1.44041,3e-05
1.79986,1.44043,3e-05
1.79856,1.44044,3e-05
1.79727,1.44046,3e-05
1.79598,1.44047,3e-05
1.79469,1.44049,3e-05
1.7934,1.4405,3e-05
1.79211,1.44052,3e-05
1.79083,1.44053,3e-05
1.78955,1.44055,3e-05
1.78827,1.44056,3e-05
1.78699,1.44058,3e-05
1.78571,1.44059,3e-05
1.78444,1.44061,3e-05
1.78317,1.44062,3e-05
1.7819,1.44064,3e-05
1.78063,1.44065,3e-05
1.77936,1.44067,3e-05
1.77809,1.44068,3e-05
1.77683,1.4407,3e-05
1.77557,1.44071,3e-05
1.77431,1.44073,3e-05
1.77305,1.44074,3e-05
1.77179,1.44075,3e-05
1.77054,1.44077,3e-05
1.76929,1.44078,3e-05
1.76803,1.4408,3e-05
1.76678,1.44081,3e-05
1.76554,1.44083,3e-05
1.76429,1.44084,3e-05
1.76305,1.44085,3e-05
1.7618,1.44087,3e-05
1.76056,1.44088,3e-05
1.75932,1.4409,3e-05
1.75809,1.44091,3e-05
1.75685,1.44093,3e-05
1.75562,1.44094,3e-05
1.75439,1.44095,3e-05
1.75316,1.44097,3e-05
1.75193,1.44098,3e-05
1.7507,1.441,3e-05
1.74948,1.44101,3e-05
1.74825,1.44102,3e-05
1.74703,1.44104,3e-05
1.74581,1.44105,3e-05
1.74459,1.44107,3e-05
1.74338,1.44108,3e-05
1.74216,1.44109,3e-05
1.74095,1.44111,3e-05
1.73974,1.44112,3e-05
1.73853,1.44113,3e-05
1.73732,1.44115,3e-05
1.73611,1.44116,3e-05
1.73491,1.44117,3e-05
1.7337,1.44119,2e-05
1.7325,1.4412,2e-05
1.7313,1.44121,2e-05
1.7301,1.44123,2e-05
1.72891,1.44124,2e-05
1.72771,1.44126,2e-05
1.72652,1.44127,2e-05
1.72533,1.44128,2e-05
1.72414,1.4413,2e-05
1.72295,1.44131,2e-05
1.72176,1.44132,2e-05
1.72058,1.44133,2e-05
1.71939,1.44135,2e-05
1.71821,1.44136,2e-05
1.71703,1.44137,2e-05
1.71585,1.44139,2e-05
1.71468,1.4414,2e-05
1.7135,1.44141,2e-05
1.71233,1.44143,2e-05
1.71116,1.44144,2e-05
1.70999,1.44145,2e-05
1.70882,1.44147,2e-05
1.70765,1.44148,2e-05
1.70648,1.44149,2e-05
1.70532,1.4415,2e-05
1.70416,1.44152,2e-05
1.703,1.44153,2e-05
1.70184,1.44154,2e-05
1.70068,1.44156,2e-05
1.69952,1.44157,2e-05
1.69837,1.44158,2e-05
1.69722,1.44159,2e-05
1.69607,1.44161,2e-05
1.69492,1.44162,2e-05
1.69377,1.44163,2e-05
1.69262,1.44164,2e-05
1.69147,1.44166,2e-05
1.69033,1.44167,2e-05
1.68919,1.44168,2e-05
1.68805,1.44169,2e-05
1.68691,1.44171,2e-05
1.68577,1.44172,2e-05
1.68464,1.44173,2e-05
1.6835,1.44174,2e-05
1.68237,1.44176,2e-05
1.68124,1.44177,2e-05
1.68011,1.44178,2e-05
1.67898,1.44179,2e-05
1.67785,1.4418,2e-05
1.67673,1.44182,2e-05
1.6756,1.44183,2e-05
1.67448,1.44184,2e-05
1.67336,1.44185,2e-05
1.67224,1.44187,2e-05
1.67112,1.44188,2e-05
1.67001,1.44189,2e-05
1.66889,1.4419,2e-05
1.66778,1.44191,2e-05
1.66667,1.44193,2e-05
1.66556,1.44194,2e-05
1.66445,1.44195,2e-05
1.66334,1.44196,2e-05
1.66223,1.44197,2e-05
1.66113,1.44199,2e-05
1.66003,1.442,2e-05
1.65893,1.44201,2e-05
1.65782,1.44202,2e-05
1.65673,1.44203,2e-05
1.65563,1.44204,2e-05
1.65453,1.44206,2e-05
1.65344,1.44207,2e-05
1.65235,1.44208,2e-05
1.65125,1.44209,2e-05
1.65017,1.4421,2e-05
1.64908,1.44211,2e-05
1.64799,1.44213,2e-05
1.6469,1.44214,2e-05
1.64582,1.44215,2e-05
1.64474,1.44216,2e-05
1.64366,1.44217,2e-05
1.64258,1.44218,2e-05
1.6415,1.44219,2e-05
1.64042,1.44221,2e-05
1.63934,1.44222,2e-05
1.63827,1.44223,2e-05
1.6372,1.44224,2e-05
1.63613,1.44225,2e-05
1.63506,1.44226,2e-05
1.63399,1.44227,2e-05
1.63292,1.44228,2e-05
1.63185,1.4423,2e-05
1.63079,1.44231,2e-05
1.62973,1.44232,2e-05
1.62866,1.44233,2e-05
1.6276,1.44234,2e-05
1.62655,1.44235,2e-05
1.62549,1.44236,2e-05
1.62443,1.44237,2e-05
1.62338,1.44239,2e-05
1.62232,1.4424,2e-05
1.62127,1.44241,2e-05
1.62022,1.44242,2e-05
1.61917,1.44243,2e-05
1.61812,1.44244,2e-05
1.61708,1.44245,2e-05
1.61603,1.44246,2e-05
1.61499,1.44247,2e-05
1.61394,1.44248,2e-05
1.6129,1.44249,2e-05
1.61186,1.4425,2e-05
1.61082,1.44252,2e-05
1.60979,1.44253,2e-05
1.60875,1.44254,2e-05
1.60772,1.44255,2e-05
1.60668,1.44256,2e-05
1.60565,1.44257,2e-05
1.60462,1.44258,2e-05
1.60359,1.44259,2e-05
1.60256,1.4426,2e-05
1.60154,1.44261,2e-05
1.60051,1.44262,2e-05
1.59949,1.44263,2e-05
1.59847,1.44264,2e-05
1.59744,1.44265,2e-05
1.59642,1.44266,2e-05
1.59541,1.44267,2e-05
1.59439,1.44269,2e-05
1.59337,1.4427,2e-05
1.59236,1.44271,2e-05
1.59134,1.44272,2e-05
1.59033,1.44273,2e-05
1.58932,1.44274,2e-05
1.58831,1.44275,2e-05
1.5873,1.44276,2e-05
1.58629,1.44277,2e-05
1.58529,1.44278,2e-05
1.58428,1.44279,2e-05
1.58328,1.4428,2e-05
1.58228,1.44281,2e-05
1.58128,1.44282,2e-05
1.58028,1.44283,2e-05
1.57928,1.44284,2e-05
1.57828,1.44285,2e-05
1.57729,1.44286,2e-05
1.57629,1.44287,2e-05
1.5753,1.44288,2e-05
1.57431,1.44289,2e-05
1.57332,1.4429,2e-05
1.57233,1.44291,2e-05
1.57134,1.44292,2e-05
1.57035,1.44293,2e-05
1.56937,1.44294,2e-05
1.56838,1.44295,2e-05
1.5674,1.44296,2e-05
1.56642,1.44297,2e-05
1.56544,1.44298,2e-05
1.56446,1.44299,2e-05
1.56348,1.443,2e-05
1.5625,1.44301,2e-05
1.56152,1.44302,2e-05
1.56055,1.44303,2e-05
1.55958,1.44304,2e-05
1.5586,1.44305,2e-05
1.55763,1.44306,2e-05
1.55666,1.44307,2e-05
1.55569,1.44308,2e-05
1.55473,1.44309,2e-05
1.55376,1.4431,2e-05
1.5528,1.44311,2e-05
1.55183,1.44311,2e-05
1.55087,1.44312,2e-05
1.54991,1.44313,2e-05
1.54895,1.44314,2e-05
1.54799,1.44315,2e-05
1.54703,1.44316,2e-05
1.54607,1.44317,2e-05
1.54512,1.44318,2e-05
1.54416,1.44319,2e-05
1.54321,1.4432,2e-05
1.54226,1.44321,2e-05
1.54131,1.44322,2e-05
1.54036,1.44323,2e-05
1.53941,1.44324,2e-05
1.53846,1.44325,2e-05
1.512,1.444475988,0.0
1.46,1.445086147,0.0
1.41,1.445664578,0.0
1.362,1.446213852,0.0
1.316,1.446736352,0.0
1.271,1.447245577,0.0
1.228,1.447732246,0.0
1.186,1.448209659,0.0
1.146,1.448668311,0.0
1.107,1.449121462,0.0
1.069,1.44957109,0.0
1.033,1.450006962,0.0
0.9976,1.450447736,0.0
0.9636,1.450885397,0.0
0.9308,1.451324079,0.0
0.8992,1.451765383,0.0
0.8686,1.452213821,0.0
0.839,1.452671274,0.0
0.8104,1.45313961,0.0
0.7829,1.453618854,0.0
0.7562,1.454116165,0.0
0.7305,1.454629875,0.0
0.7056,1.45516603,0.0
0.6816,1.455724699,0.0
0.6584,1.456310408,0.0
0.636,1.456925601,0.0
0.6143,1.457575807,0.0
0.5934,1.458260788,0.0
0.5732,1.458986561,0.0
0.5537,1.459756285,0.0
0.5349,1.460573079,0.0
0.5167,1.461444991,0.0
0.4991,1.462376439,0.0
0.4821,1.463371935,0.0
0.4657,1.464436031,0.0
0.4498,1.46558083,0.0
0.4345,1.46680482,0.0
0.4197,1.468121822,0.0
0.4055,1.46952865,0.0
0.3917,1.471052512,0.0
0.3783,1.47270468,0.0
0.3655,1.474468282,0.0
0.353,1.47639513,0.0
0.341,1.478467652,0.0
0.3294,1.480714442,0.0
0.3182,1.483150433,0.0
0.3074,1.485791437,0.0
0.2969,1.488683281,0.0
0.2868,1.491821503,0.0
0.277,1.495262719,0.0
0.2676,1.498999219,0.0
0.2585,1.503100963,0.0
0.2497,1.507609587,0.0
0.2412,1.512572116,0.0
0.233,1.518041768,0.0
0.2251,1.524078907,0.0
0.2174,1.530846431,0.0
0.21,1.53835762,0.0
