wl,n
3.875,3.1655
3.8598,3.1579
3.8447,3.1505
3.8297,3.1433
3.8147,3.1363
3.7998,3.1295
3.785,3.1229
3.7702,3.1165
3.7554,3.1104
3.7408,3.1044
3.7262,3.0987
3.7116,3.0931
3.6971,3.0878
3.6826,3.0827
3.6682,3.0778
3.6539,3.0731
3.6396,3.0687
3.6254,3.0644
3.6112,3.0604
3.5971,3.0566
3.5831,3.053
3.5691,3.0496
3.5551,3.0465
3.5412,3.0435
3.5274,3.0408
3.5136,3.0383
3.4999,3.0361
3.4862,3.034
3.4725,3.0322
3.459,3.0307
3.4455,3.0293
3.432,3.0282
3.4186,3.0273
3.4052,3.0267
3.3919,3.0263
3.3787,3.0261
3.3654,3.0262
3.3523,3.0265
3.3392,3.0271
3.3261,3.0278
3.3131,3.0289
3.3002,3.0302
3.2873,3.0317
3.2744,3.0335
3.2617,3.0355
3.2489,3.0378
3.2362,3.0404
3.2236,3.0432
3.211,3.0462
3.1984,3.0495
3.1859,3.0531
3.1735,3.057
3.1611,3.0611
3.1487,3.0654
3.1364,3.0701
3.1241,3.075
3.1119,3.0802
3.0998,3.0857
3.0877,3.0914
3.0756,3.0974
3.0636,3.1037
3.0516,3.1103
3.0397,3.1172
3.0278,3.1244
3.016,3.1318
3.0042,3.1396
2.9924,3.1476
2.9807,3.1559
2.9691,3.1645
2.9575,3.1735
2.9459,3.1827
2.9344,3.1922
2.9229,3.202
2.9115,3.2122
2.9001,3.2226
2.8888,3.2334
2.8775,3.2445
2.8663,3.2558
2.8551,3.2675
2.8439,3.2796
2.8328,3.2919
2.8217,3.3045
2.8107,3.3175
2.7997,3.3308
2.7888,3.3444
2.7779,3.3584
2.767,3.3726
2.7562,3.3872
2.7454,3.4022
2.7347,3.4174
2.724,3.433
2.7134,3.4489
2.7027,3.4651
2.6922,3.4817
2.6817,3.4986
2.6712,3.5158
2.6607,3.5333
2.6503,3.5512
2.64,3.5694
2.6297,3.5879
2.6194,3.6067
2.6092,3.6259
2.599,3.6454
2.5888,3.6652
2.5787,3.6853
2.5686,3.7057
2.5586,3.7264
2.5486,3.7474
2.5386,3.7688
2.5287,3.7904
2.5188,3.8123
2.509,3.8345
2.4991,3.857
2.4894,3.8798
2.4797,3.9028
2.47,3.9261
2.4603,3.9497
2.4507,3.9735
2.4411,3.9976
2.4316,4.0219
2.4221,4.0464
2.4126,4.0712
2.4032,4.0962
2.3938,4.1214
2.3844,4.1468
2.3751,4.1723
2.3658,4.1981
2.3566,4.224
2.3474,4.2501
2.3382,4.2763
2.3291,4.3027
2.32,4.3291
2.3109,4.3557
2.3019,4.3824
2.2929,4.4092
2.2839,4.4361
2.275,4.463
2.2661,4.49
2.2572,4.517
2.2484,4.5441
2.2396,4.5711
2.2309,4.5981
2.2221,4.6252
2.2135,4.6522
2.2048,4.6791
2.1962,4.706
2.1876,4.7328
2.1791,4.7595
2.1705,4.7862
2.1621,4.8127
2.1536,4.839
2.1452,4.8653
2.1368,4.8913
2.1285,4.9172
2.1201,4.9428
2.1119,4.9683
2.1036,4.9936
2.0954,5.0186
2.0872,5.0433
2.079,5.0678
2.0709,5.092
2.0628,5.1159
2.0547,5.1394
2.0467,5.1627
2.0387,5.1856
2.0307,5.2081
2.0228,5.2303
2.0149,5.252
2.007,5.2734
1.9992,5.2944
1.9914,5.3149
1.9836,5.335
1.9758,5.3546
1.9681,5.3737
1.9604,5.3924
1.9528,5.4105
1.9451,5.4282
1.9375,5.4453
1.93,5.4619
1.9224,5.478
1.9149,5.4934
1.9074,5.5084
1.9,5.5227
1.8925,5.5364
1.8851,5.5495
1.8778,5.5621
1.8704,5.5739
1.8631,5.5852
1.8558,5.5958
1.8486,5.6058
1.8414,5.6151
1.8342,5.6237
1.827,5.6316
1.8199,5.6389
1.8127,5.6455
1.8057,5.6514
1.7986,5.6566
1.7916,5.6611
1.7846,5.6648
1.7776,5.6679
1.7707,5.6703
1.7637,5.6719
1.7568,5.6728
1.75,5.673
1.7431,5.6725
1.7363,5.6712
1.7295,5.6693
1.7228,5.6666
1.716,5.6632
1.7093,5.6592
1.7027,5.6544
1.696,5.6489
1.6894,5.6427
1.6828,5.6358
1.6762,5.6283
1.6696,5.6201
1.6631,5.6112
1.6566,5.6017
1.6501,5.5915
1.6437,5.5807
1.6373,5.5693
1.6309,5.5573
1.6245,5.5447
1.6181,5.5315
1.6118,5.5177
1.6055,5.5034
1.5992,5.4886
1.593,5.4733
1.5868,5.4574
1.5806,5.4411
1.5744,5.4243
1.5682,5.407
1.5621,5.3893
1.556,5.3712
1.5499,5.3528
1.5439,5.3339
1.5378,5.3147
1.5318,5.2951
1.5258,5.2753
1.5199,5.2551
1.5139,5.2346
1.508,5.2139
1.5021,5.193
1.4962,5.1718
1.4904,5.1505
1.4846,5.1289
1.4788,5.1072
1.473,5.0853
1.4672,5.0633
1.4615,5.0412
1.4558,5.0191
1.4501,4.9968
1.4444,4.9744
1.4388,4.9521
1.4332,4.9297
1.4276,4.9073
1.422,4.8848
1.4164,4.8624
1.4109,4.8401
1.4054,4.8177
1.3999,4.7955
1.3944,4.7733
1.389,4.7511
1.3835,4.7291
1.3781,4.7072
1.3727,4.6853
1.3674,4.6636
1.362,4.6421
1.3567,4.6206
1.3514,4.5993
1.3461,4.5782
1.3409,4.5572
1.3356,4.5363
1.3304,4.5157
1.3252,4.4952
1.32,4.4749
1.3149,4.4548
1.3097,4.4348
1.3046,4.4151
1.2995,4.3955
1.2944,4.3762
1.2894,4.357
1.2843,4.338
1.2793,4.3193
1.2743,4.3007
1.2693,4.2823
1.2644,4.2642
1.2594,4.2462
1.2545,4.2285
1.2496,4.2109
1.2447,4.1935
1.2399,4.1764
1.235,4.1594
1.2302,4.1426
1.2254,4.126
1.2206,4.1096
1.2158,4.0934
1.2111,4.0774
1.2063,4.0616
1.2016,4.0459
1.1969,4.0304
1.1922,4.0151
1.1876,4.0
1.1829,3.985
1.1783,3.9702
1.1737,3.9556
1.1691,3.9411
1.1646,3.9267
1.16,3.9125
1.1555,3.8985
1.151,3.8846
1.1465,3.8709
1.142,3.8572
1.1375,3.8437
1.1331,3.8304
1.1286,3.8171
1.1242,3.804
1.1198,3.791
1.1155,3.7781
1.1111,3.7653
1.1068,3.7527
1.1024,3.7401
1.0981,3.7276
1.0938,3.7152
1.0896,3.703
1.0853,3.6908
1.0811,3.6786
1.0768,3.6666
1.0726,3.6547
1.0684,3.6428
1.0643,3.631
1.0601,3.6192
1.056,3.6076
1.0518,3.596
1.0477,3.5844
1.0436,3.5729
1.0395,3.5615
1.0355,3.5501
1.0314,3.5388
1.0274,3.5275
1.0234,3.5163
1.0194,3.5051
1.0154,3.4939
1.0114,3.4828
1.0075,3.4717
1.0035,3.4607
0.99962,3.4497
0.99571,3.4387
0.99182,3.4277
0.98795,3.4168
0.98408,3.4059
0.98024,3.395
0.97641,3.3842
0.97259,3.3734
0.96879,3.3626
0.965,3.3518
0.96123,3.341
0.95748,3.3303
0.95373,3.3195
0.95001,3.3088
0.94629,3.2981
0.94259,3.2874
0.93891,3.2768
0.93524,3.2661
0.93159,3.2554
0.92795,3.2448
0.92432,3.2342
0.92071,3.2236
0.91711,3.213
0.91352,3.2024
0.90995,3.1918
0.9064,3.1812
0.90285,3.1706
0.89933,3.1601
0.89581,3.1495
0.89231,3.139
0.88882,3.1285
0.88535,3.118
0.88189,3.1075
0.87844,3.097
0.87501,3.0865
0.87159,3.076
0.86818,3.0656
0.86479,3.0551
0.86141,3.0447
0.85804,3.0342
0.85469,3.0238
0.85135,3.0134
0.84802,3.003
0.84471,2.9927
0.84141,2.9823
0.83812,2.972
0.83484,2.9617
0.83158,2.9513
0.82833,2.9411
0.82509,2.9308
0.82187,2.9205
0.81865,2.9103
0.81546,2.9001
0.81227,2.8899
0.80909,2.8797
0.80593,2.8696
0.80278,2.8595
0.79964,2.8494
0.79652,2.8393
0.79341,2.8293
0.79031,2.8192
0.78722,2.8092
0.78414,2.7993
0.78108,2.7893
0.77802,2.7794
0.77498,2.7696
0.77195,2.7597
0.76894,2.7499
0.76593,2.7401
0.76294,2.7304
0.75996,2.7207
0.75699,2.711
0.75403,2.7014
0.75108,2.6918
0.74814,2.6822
0.74522,2.6727
0.74231,2.6632
0.73941,2.6538
0.73652,2.6444
0.73364,2.635
0.73077,2.6257
0.72792,2.6165
0.72507,2.6072
0.72224,2.598
0.71941,2.5889
0.7166,2.5798
0.7138,2.5708
0.71101,2.5618
0.70823,2.5528
0.70546,2.5439
0.70271,2.5351
0.69996,2.5263
0.69723,2.5175
0.6945,2.5088
0.69179,2.5002
0.68908,2.4916
0.68639,2.4831
0.68371,2.4746
0.68103,2.4661
0.67837,2.4578
0.67572,2.4494
0.67308,2.4412
0.67045,2.433
0.66783,2.4248
0.66522,2.4167
0.66262,2.4086
0.66003,2.4007
0.65745,2.3927
0.65488,2.3848
0.65232,2.377
0.64977,2.3692
0.64723,2.3615
0.6447,2.3539
0.64218,2.3463
0.63967,2.3388
0.63717,2.3313
0.63468,2.3239
0.6322,2.3165
0.62973,2.3092
0.62727,2.302
0.62482,2.2948
0.62238,2.2876
0.61995,2.2806
0.61752,2.2736
0.61511,2.2666
0.6127,2.2597
0.61031,2.2529
0.60792,2.2461
0.60555,2.2393
0.60318,2.2327
0.60082,2.2261
0.59848,2.2195
0.59614,2.213
0.59381,2.2065
0.59149,2.2002
0.58918,2.1938
0.58687,2.1875
0.58458,2.1813
0.58229,2.1751
0.58002,2.169
0.57775,2.1629
0.57549,2.1569
0.57324,2.1509
0.571,2.145
0.56877,2.1391
0.56655,2.1333
0.56434,2.1275
0.56213,2.1218
0.55993,2.1161
0.55774,2.1105
0.55556,2.1049
0.55339,2.0994
0.55123,2.0939
0.54908,2.0885
0.54693,2.0831
0.54479,2.0777
0.54266,2.0724
0.54054,2.0671
0.53843,2.0619
0.53633,2.0567
0.53423,2.0515
0.53214,2.0464
0.53006,2.0413
0.52799,2.0363
0.52593,2.0312
0.52387,2.0263
0.52182,2.0213
0.51978,2.0164
0.51775,2.0115
0.51573,2.0067
0.51371,2.0019
0.51171,1.9971
0.50971,1.9923
0.50771,1.9876
0.50573,1.9829
0.50375,1.9782
0.50178,1.9736
0.49982,1.969
0.49787,1.9643
0.49592,1.9598
0.49399,1.9552
0.49206,1.9507
0.49013,1.9462
0.48822,1.9417
0.48631,1.9372
0.48441,1.9327
0.48251,1.9283
0.48063,1.9238
0.47875,1.9194
0.47688,1.915
0.47502,1.9106
0.47316,1.9063
0.47131,1.9019
0.46947,1.8976
0.46763,1.8932
0.46581,1.8889
0.46398,1.8846
0.46217,1.8803
0.46036,1.876
0.45857,1.8717
0.45677,1.8674
0.45499,1.8631
0.45321,1.8589
0.45144,1.8546
0.44967,1.8503
0.44792,1.8461
0.44617,1.8418
0.44442,1.8376
0.44269,1.8333
0.44096,1.8291
0.43923,1.8249
0.43752,1.8206
0.43581,1.8164
0.4341,1.8122
0.43241,1.8079
0.43072,1.8037
0.42903,1.7995
0.42736,1.7952
0.42569,1.791
0.42402,1.7868
0.42236,1.7826
0.42071,1.7784
0.41907,1.7741
0.41743,1.7699
0.4158,1.7657
0.41418,1.7615
0.41256,1.7573
0.41094,1.7531
0.40934,1.7489
0.40774,1.7447
0.40614,1.7405
0.40456,1.7363
0.40298,1.7321
0.4014,1.7279
0.39983,1.7237
0.39827,1.7195
0.39671,1.7153
0.39516,1.7112
0.39362,1.707
0.39208,1.7028
0.39055,1.6987
