wl,n,k
0.3,2.8557905047430165,0.9551996953226328
0.3098549274637319,2.672006096213578,1.056245758303605
0.31970985492746373,2.5689175540608358,1.1045818583837796
0.3295647823911956,2.497748843373237,1.1158181924080706
0.3394197098549275,2.4355443905337144,1.10458003326975
0.3492746373186593,2.372225190222557,1.0820556281375904
0.35912956478239116,2.3040108029301423,1.0559356748599449
0.3689844922461231,2.2300231856072084,1.0311519439953
0.37883941970985496,2.150581731638302,1.010722117123526
0.38869434717358675,2.066400805829841,0.9964516321412956
0.39854927463731865,1.9782556719271984,0.9894413739104332
0.4084042021010505,1.8868824223617275,0.9904252624066692
0.41825912956478245,1.792991253427057,0.9999780550799672
0.4281140570285143,1.6973336113127873,1.018625786618812
0.4379689844922461,1.6007919901273433,1.0468766468476778
0.44782391195597804,1.504467691966664,1.085177839604343
0.4576788394197098,1.409734072134014,1.133801863854195
0.46753376688344167,1.3182117696428788,1.1926821708452275
0.4773886943471736,1.2316293070422308,1.2612539479860612
0.4872436218109054,1.1515786921915552,1.338386809481069
0.4970985492746373,1.0792483656190597,1.422476824283334
0.5069534767383692,1.01525171341414,1.5116816170092893
0.516808404202101,0.9596190100341424,1.6041973173450952
0.5266633316658329,0.9119250729631668,1.698467879350593
0.5365182591295647,0.8714695535293182,1.793280092570527
0.5463731865932966,0.8374382535322484,1.887762755117113
0.5562281140570285,0.8090145832022453,1.981333794320822
0.5660830415207604,0.7854419612239983,2.0736322013070776
0.5759379689844922,0.7660507523780253,2.164455187507625
0.5857928964482242,0.7502638969321698,2.2537080175440773
0.595647823911956,0.7375915809726774,2.341367021013231
0.6055027513756878,0.7276213018922674,2.4274535896143465
0.6153576788394197,0.7200067868478466,2.5120164473245143
0.6252126063031516,0.7144574392498348,2.5951198188920728
0.6350675337668833,0.7107289965780452,2.6768356724091777
0.6449224612306153,0.7086155747409252,2.7572387225180983
0.6547773886943471,0.7079430373298323,2.836403281386427
0.6646323161580789,0.7085635339362703,2.914401335498747
0.6744872436218109,0.71035102804624,2.991301429263088
0.6843421710855427,0.7131976434289331,3.0671680749479697
0.6941970985492747,0.7170106787860845,3.142061501896538
0.7040520260130065,0.7217101642385823,3.2160376206105714
0.7139069534767384,0.7272268557666927,3.289148119196699
0.7237618809404703,0.7335005833865744,3.3614406376738963
0.7336168084042021,0.7404788852890566,3.432958984366942
0.7434717358679339,0.7481158735878524,3.5037433711362698
0.7533266633316659,0.7563712881272964,3.5738306525731995
0.7631815907953976,0.7652097034269658,3.643254559888881
0.7730365182591294,0.7745998607026485,3.712045923958237
0.7828914457228614,0.784514102353119,3.780232884458006
0.7927463731865932,0.7949278906317451,3.847841083670748
0.8026013006503251,0.805819395666449,3.914893844590885
0.812456228114057,0.8171691407384586,3.981412333651272
0.8223111555777889,0.8289596949277039,4.047415708815783
0.8321660830415207,0.841175404997117,4.112921254041238
0.8420210105052526,0.8538021598111282,4.177944501258527
0.8518759379689844,0.8668271817372527,4.242499341098056
0.8617308654327163,0.8802388404206257,4.306598123615074
0.8715857928964482,0.8940264850944587,4.370251750274164
0.8814407203601801,0.9081802922302992,4.433469758440748
0.891295647823912,0.9226911258689688,4.496260399608618
0.9011505752876436,0.9375504084289236,4.55863071257042
0.9110055027513756,0.9527500001816812,4.620586592715191
0.9208604302151077,0.9682820859286592,4.682132858613809
0.9307153576788394,0.9841390677220144,4.743273317029181
0.9405702851425711,1.000313462753308,4.8040108274613
0.9504252126063032,1.0167978057954044,4.8643473673057
0.960280140070035,1.0335845558304724,4.924284098664226
0.9701350675337668,1.0506660067342384,4.983821437795781
0.9799899949974988,1.0680342021158968,5.042959128128095
0.9898449224612306,1.085680854635172,5.101696317665299
0.9996998499249624,1.1035972703319064,5.160031641516208
1.0095547773886944,1.1217742787069078,5.217963310130936
1.0194097048524262,1.1402021694814786,5.27548920366543
1.029264632316158,1.1588706371316198,5.332606972692436
1.0391195597798901,1.1777687344343848,5.389314145242296
1.0489744872436217,1.196884836370201,5.445608239888297
1.0588294147073536,1.2162066157872784,5.501486884292
1.0686843421710854,1.2357210322432817,5.556947938299124
1.0785392696348175,1.255414335386237,5.611989620334096
1.0883941970985493,1.2752720841133245,5.666610635492367
1.098249124562281,1.295279182546599,5.720810303387309
1.108104052026013,1.3154199335855283,5.774588683489769
1.1179589794897447,1.3356781104378406,5.82794669542083
1.1278139069534767,1.3560370460973792,5.880886231442089
1.1376688344172086,1.3764797402402331,5.933410258251644
1.1475237618809406,1.3969889824636783,5.985522905156712
1.1573786893446723,1.4175474902167988,6.037229535769916
1.1672336168084039,1.4381380591922903,6.088536800577108
1.177088544272136,1.4587437233946563,6.139452668054117
1.1869434717358678,1.4793479216016423,6.189986432466073
1.1967983991995998,1.4999346665242304,6.240148697054872
1.2066533266633317,1.5204887126745723,6.289951331989498
1.2165082541270635,1.5409957187950694,6.339407407193631
1.2263631815907952,1.561442400702826,6.388531100942581
1.2362181090545272,1.5818166705708223,6.437337585899547
1.246073036518259,1.6021077589993988,6.4858428950001485
1.2559279639819911,1.622306316717918,6.534063770255537
1.2657828914457228,1.6424044933757311,6.582017498092887
1.2756378189094548,1.6623959916044333,6.629721735259326
1.2854927463731864,1.682276095323774,6.677194329560632
1.2953476738369183,1.7020416720818183,6.72445313977954
1.3052026013006506,1.7216911500251713,6.771515859019799
1.315057528764382,1.7412244708486566,6.818399845462324
1.324912456228114,1.7606430207416308,6.865121964117719
1.3347673836918459,1.7799495419029645,6.911698442642482
1.3446223111555777,1.7991480276195375,6.958144743685568
