wl,n,k
21.0,37.73739805730391,61.01820566000409
20.0,37.73739805730391,61.01820566000409
19.990145072536265,37.7201500889622,61.00357049176383
19.980290145072537,37.70289697208991,60.98892926540788
19.9704352176088,37.68563870400153,60.974281973935206
19.96058029014507,37.66837528201193,60.95962861033389
19.95072536268134,37.65110670343627,60.94496916758109
19.940870435217608,37.63383296559005,60.93030363864303
19.93101550775388,37.61655406578917,60.91563201647505
19.92116058029014,37.59927000134982,60.90095429402146
19.91130565282641,37.58198076958866,60.88627046421566
19.90145072536268,37.56468636782266,60.87158051997999
19.89159579789895,37.54738679336919,60.85688445422583
19.881740870435216,37.53008204354603,60.842182259853466
19.871885942971485,37.51277211567138,60.82747392975218
19.86203101550776,37.49545700706384,60.81275945680017
19.85217608804402,37.47813671504246,60.79803883386451
19.84232116058029,37.46081123692672,60.7833120538012
19.83246623311656,37.44348057003653,60.76857910945508
19.822611305652828,37.42614471169229,60.75383999365986
19.812756378189093,37.408803659214826,60.73909469923807
19.802901450725365,37.391457409925486,60.72434321900104
19.79304652326163,37.37410596114606,60.7095855457489
19.78319159579789,37.35674931019888,60.69482167227055
19.773336668334167,37.33938745440674,60.68005159134368
19.76348174087044,37.322020391093,60.66527529573462
19.753626813406704,37.304648117581486,60.6504927781985
19.74377188594297,37.2872706311966,60.6357040314791
19.73391695847924,37.26988792926328,60.62090904830888
19.724062031015503,37.252500009107024,60.60610782140897
19.71420710355177,37.23510686805388,60.59130034348911
19.704352176088044,37.2177085034305,60.57648660724767
19.69449724862431,37.20030491256408,60.561666605371606
19.68464232116058,37.18289609278244,60.546840330536455
19.67478739369685,37.16548204141403,60.53200777540631
19.66493246623312,37.148062755787855,60.517168932633794
19.655077538769383,37.13063823323359,60.50232379486002
19.64522261130565,37.11320847108156,60.48747235471467
19.63536768384192,37.09577346666267,60.4726146048158
19.625512756378185,37.07833321730856,60.45775053777
19.615657828914458,37.0608877203515,60.44288014617227
19.605802901450723,37.04343697312444,60.42800342260601
19.595947973987,37.02598097296103,60.41312035964305
19.58609304652326,37.0085197171956,60.39823094984354
19.57623811905953,36.99105320316322,60.38333518575604
19.5663831915958,36.97358142819965,60.368433059917415
19.556528264132066,36.95610438964141,60.35352456485285
19.54667333666833,36.93862208482575,60.3386096930758
19.5368184092046,36.92113451109066,60.32368843708807
19.526963481740868,36.90364166577493,60.308760789379626
19.517108554277137,36.886143546218086,60.2938267424287
19.507253626813405,36.86864014976046,60.27888628870176
19.49739869934968,36.85113147374319,60.26393942065344
19.487543771885942,36.8336175155082,60.24898613072655
19.47768884442221,36.81609827239823,60.23402641135205
19.46783391695848,36.7985737417569,60.219060254949056
19.45797898949474,36.7810439209286,60.20408765392473
19.448124062031013,36.76350880725864,60.189108600674416
19.43826913456728,36.74596839809315,60.17412308758144
19.42841420710355,36.72842269077914,60.1591311070172
19.41855927963982,36.71087168266453,60.14413265134117
19.40870435217609,36.69331537109813,60.129127712900754
19.39884942471236,36.675753753429625,60.11411628403141
19.38899449724862,36.65818682700967,60.099098357056505
19.379139569784893,36.64061458918984,60.0840739242874
19.36928464232116,36.62303703732261,60.069042978023305
19.359429714857423,36.60545416876148,60.05400551055144
19.349574787393696,36.58786598086089,60.038961514146806
19.339719859929964,36.57027247097622,60.02391098107231
19.32986493246624,36.55267363646392,60.00885390357871
19.32001000500249,36.53506947468136,59.993790273904544
19.31015507753877,36.51745998298697,59.97872008427617
19.30030015007504,36.49984515874021,59.96364332690773
19.290445222611304,36.482224999301565,59.9485599940011
19.28059029514757,36.46459950203256,59.9334700777459
19.27073536768384,36.446968664295824,59.91837357031946
19.26088044022011,36.429332483455006,59.903270463886805
19.25102551275637,36.41169095687488,59.88816075060061
19.24117058529265,36.39404408192132,59.87304442260125
19.231315657828915,36.37639185596127,59.85792147201664
19.221460730365184,36.35873427636286,59.84279189096239
19.21160580290145,36.3410713404953,59.82765567154163
19.20175087543772,36.323403045729,59.812512805845095
19.191895947973983,36.305729389435456,59.79736328595104
19.18204102051025,36.28805036898743,59.78220710392523
19.172186093046523,36.270365981758815,59.76704425182097
19.16233116558279,36.252676225124695,59.75187472167897
19.15247623811906,36.23498109646141,59.73669850552749
19.14262131065533,36.217280593146455,59.72151559538212
19.1327663831916,36.19957471255864,59.70632598324593
19.122911455727863,36.181863452077984,59.691129661109365
19.113056528264128,36.16414680908576,59.67592662095022
19.1032016008004,36.14642478096453,59.66071685473364
19.09334667333666,36.12869736509816,59.64550035441214
19.083491745872937,36.11096455887179,59.63027711192548
19.0736368184092,36.09322635967188,59.6150471192007
19.06378189094548,36.075482764886246,59.59981036815215
19.05392696348174,36.05773377190398,59.58456685068135
19.044072036018008,36.03997937811562,59.56931655867709
19.03421710855428,36.02221958091298,59.55405948401532
19.02436218109054,36.004454377689314,59.53879561855918
19.01450725362681,35.98668376583926,59.523524954158944
19.00465232616308,35.968907742758844,59.50824748265199
18.99479739869935,35.951126305845534,59.49296319586286
18.984942471235616,35.933339452498195,59.47767208560314
18.975087543771888,35.915547180117215,59.462374143671454
18.96523261630816,35.89774948610435,59.4470693618535
18.955377688844425,35.8799463678629,59.43175773192196
18.94552276138069,35.86213782279764,59.41643924563653
18.93566783391696,35.84432384831483,59.40111389474388
18.92581290645322,35.826504441822266,59.385781670977615
18.91595797898949,35.80867960072925,59.37044256605824
18.90610305152576,35.79084932244667,59.35509657169322
18.89624812406203,35.77301360438692,59.33974367957683
18.8863931965983,35.75517244396402,59.324383881390254
18.87653826913457,35.737325838593534,59.309017168801496
