wl,n,k
2.901,3.6206,8.87
2.9171,3.6169,8.923
2.9332,3.6132,8.9765
2.9495,3.6096,9.0303
2.9658,3.6061,9.0844
2.9823,3.6027,9.139
2.9988,3.5993,9.1939
3.0154,3.596,9.2491
3.0321,3.5927,9.3048
3.049,3.5896,9.3608
3.0659,3.5865,9.4172
3.0828,3.5835,9.4739
3.0999,3.5805,9.5311
3.1171,3.5776,9.5886
3.1344,3.5749,9.6465
3.1518,3.5721,9.7048
3.1692,3.5695,9.7634
3.1868,3.5669,9.8225
3.2045,3.5645,9.8819
3.2222,3.5621,9.9418
3.2401,3.5598,10.002
3.258,3.5576,10.063
3.2761,3.5554,10.124
3.2942,3.5534,10.185
3.3125,3.5514,10.247
3.3309,3.5495,10.309
3.3493,3.5478,10.372
3.3679,3.5461,10.435
3.3865,3.5445,10.498
3.4053,3.543,10.562
3.4242,3.5416,10.626
3.4432,3.5403,10.691
3.4623,3.539,10.756
3.4814,3.5379,10.821
3.5007,3.5369,10.887
3.5201,3.536,10.953
3.5396,3.5352,11.02
3.5593,3.5345,11.087
3.579,3.5339,11.155
3.5988,3.5335,11.222
3.6188,3.5331,11.291
3.6388,3.5328,11.36
3.659,3.5327,11.429
3.6793,3.5326,11.499
3.6997,3.5327,11.569
3.7202,3.5329,11.639
3.7408,3.5332,11.71
3.7615,3.5337,11.781
3.7824,3.5342,11.853
3.8033,3.5349,11.926
3.8244,3.5357,11.998
3.8456,3.5367,12.071
3.8669,3.5377,12.145
3.8884,3.5389,12.219
3.9099,3.5402,12.294
3.9316,3.5417,12.369
3.9534,3.5433,12.444
3.9753,3.545,12.52
3.9973,3.5468,12.596
4.0195,3.5488,12.673
4.0417,3.551,12.75
4.0641,3.5533,12.828
4.0867,3.5557,12.906
4.1093,3.5583,12.984
4.1321,3.561,13.063
4.155,3.5639,13.143
4.178,3.5669,13.223
4.2012,3.5701,13.303
4.2245,3.5734,13.384
4.2479,3.5769,13.466
4.2714,3.5805,13.548
4.2951,3.5843,13.63
4.3189,3.5883,13.713
4.3428,3.5924,13.796
4.3669,3.5967,13.88
4.3911,3.6012,13.964
4.4154,3.6058,14.049
4.4399,3.6106,14.134
4.4645,3.6156,14.22
4.4893,3.6208,14.306
4.5141,3.6261,14.393
4.5392,3.6316,14.48
4.5643,3.6373,14.568
4.5896,3.6432,14.656
4.615,3.6493,14.745
4.6406,3.6555,14.834
4.6663,3.662,14.924
4.6922,3.6686,15.014
4.7182,3.6755,15.105
4.7444,3.6825,15.196
4.7707,3.6897,15.288
4.7971,3.6971,15.38
4.8237,3.7048,15.473
4.8504,3.7126,15.567
4.8773,3.7206,15.66
4.9043,3.7289,15.755
4.9315,3.7373,15.85
4.9588,3.746,15.945
4.9863,3.7549,16.041
5.014,3.764,16.137
5.0418,3.7733,16.234
5.0697,3.7829,16.332
5.0978,3.7926,16.43
5.126,3.8026,16.528
5.1545,3.8128,16.627
5.183,3.8233,16.727
5.2118,3.834,16.827
5.2406,3.8449,16.928
5.2697,3.8561,17.029
5.2989,3.8675,17.131
5.3283,3.8791,17.233
5.3578,3.891,17.336
5.3875,3.9032,17.439
5.4173,3.9155,17.543
5.4474,3.9282,17.648
5.4776,3.9411,17.753
5.5079,3.9542,17.859
5.5384,3.9676,17.965
5.5691,3.9813,18.072
5.6,3.9952,18.179
5.631,4.0094,18.287
5.6622,4.0239,18.395
5.6936,4.0387,18.504
5.7252,4.0537,18.614
5.7569,4.069,18.724
5.7888,4.0846,18.834
