wl,n
0.78708,4.8399
0.77105,4.7109
0.75535,4.5834
0.73997,4.4573
0.7249,4.3326
0.71014,4.2092
0.69567,4.0869
0.68151,3.9658
0.66763,3.8457
0.65403,3.7266
0.64071,3.6084
0.62767,3.491
0.61488,3.3746
0.60236,3.259
0.5901,3.1446
0.57808,3.0314
0.56631,2.9199
0.55477,2.8106
0.54348,2.7044
0.53241,2.6025
0.52157,2.5066
0.51094,2.4188
0.50054,2.3418
0.49035,2.2781
0.48036,2.2301
0.47058,2.1995
0.461,2.1861
0.45161,2.1883
0.44241,2.2022
0.4334,2.2223
0.42458,2.2423
0.41593,2.2558
0.40746,2.258
0.39916,2.2459
0.39103,2.219
0.38307,2.1787
0.37527,2.1277
0.36763,2.0693
0.36014,2.0067
0.35281,1.943
0.34562,1.8809
0.33858,1.8227
0.33169,1.7703
0.32493,1.725
0.31832,1.688
0.31183,1.6598
0.30548,1.6405
0.29926,1.63
0.29317,1.6279
0.2872,1.6335
0.28135,1.6461
0.27562,1.6647
0.27001,1.6882
0.26451,1.7155
0.25912,1.7452
0.25385,1.7759
0.24868,1.8062
0.24361,1.8346
0.23865,1.8596
0.23379,1.88
0.22903,1.8947
0.22437,1.9029
0.2198,1.9041
0.21532,1.8982
0.21094,1.8851
0.20664,1.8654
