wl,n
0.298,3.893
0.2973,3.882
0.2966,3.867
0.2959,3.85
0.2952,3.829
0.2945,3.805
0.2938,3.776
0.2931,3.742
0.2924,3.704
0.2917,3.661
0.291,3.613
0.2904,3.559
0.2897,3.501
0.289,3.439
0.2883,3.372
0.2877,3.302
0.287,3.228
0.2863,3.152
0.2857,3.073
0.285,2.993
0.2844,2.913
0.2837,2.833
0.2831,2.754
0.2824,2.676
0.2818,2.6
0.2811,2.527
0.2805,2.457
0.2799,2.391
0.2792,2.329
0.2786,2.27
0.278,2.216
0.2774,2.166
0.2768,2.12
0.2761,2.079
0.2755,2.041
0.2749,2.006
0.2743,1.975
0.2737,1.947
0.2731,1.921
0.2725,1.898
0.2719,1.876
0.2713,1.857
0.2707,1.839
0.2701,1.822
0.2695,1.806
0.2689,1.791
0.2684,1.776
0.2678,1.762
0.2672,1.749
0.2666,1.737
0.2661,1.724
0.2655,1.712
0.2649,1.701
0.2644,1.689
0.2638,1.678
0.2632,1.667
0.2627,1.657
0.2621,1.647
0.2616,1.637
0.261,1.627
0.2605,1.618
0.2599,1.609
0.2594,1.6
0.2588,1.592
0.2583,1.583
0.2578,1.575
0.2572,1.568
0.2567,1.56
0.2562,1.553
0.2556,1.546
0.2551,1.54
0.2546,1.534
0.2541,1.527
0.2535,1.522
0.253,1.516
0.2525,1.511
0.252,1.506
0.2515,1.502
0.251,1.497
0.2505,1.493
0.25,1.489
0.2495,1.485
0.249,1.481
0.2485,1.478
0.248,1.475
0.2475,1.472
0.247,1.47
0.2465,1.467
0.246,1.465
0.2455,1.463
0.245,1.461
0.2445,1.459
0.2441,1.457
0.2436,1.456
0.2431,1.455
0.2426,1.454
0.2422,1.453
0.2417,1.452
0.2412,1.451
0.2407,1.451
0.2403,1.45
0.2398,1.45
0.2394,1.45
0.2389,1.45
0.2384,1.45
0.238,1.45
0.2375,1.45
0.2371,1.45
0.2366,1.451
0.2362,1.451
0.2357,1.452
0.2353,1.452
0.2348,1.453
0.2344,1.453
0.2339,1.454
0.2335,1.455
0.2331,1.455
0.2326,1.456
0.2322,1.456
0.2317,1.457
0.2313,1.457
0.2309,1.458
0.2305,1.459
0.23,1.459
0.2296,1.459
0.2292,1.46
0.2288,1.46
0.2283,1.46
0.2279,1.46
0.2275,1.46
0.2271,1.459
0.2267,1.459
0.2262,1.458
0.2258,1.457
0.2254,1.456
0.225,1.455
0.2246,1.453
0.2242,1.451
0.2238,1.449
0.2234,1.446
0.223,1.444
0.2226,1.44
0.2222,1.437
0.2218,1.433
0.2214,1.429
0.221,1.425
0.2206,1.42
0.2202,1.414
0.2198,1.408
0.2194,1.402
0.2191,1.396
0.2187,1.389
0.2183,1.382
0.2179,1.375
0.2175,1.366
0.2171,1.358
0.2168,1.35
0.2164,1.341
0.216,1.332
0.2156,1.322
0.2153,1.312
0.2149,1.303
0.2145,1.293
0.2141,1.283
0.2138,1.272
0.2134,1.262
0.213,1.251
0.2127,1.241
0.2123,1.231
0.2119,1.22
0.2116,1.21
0.2112,1.2
0.2109,1.19
0.2105,1.18
0.2101,1.17
0.2098,1.161
0.2094,1.152
0.2091,1.143
0.2087,1.134
0.2084,1.125
0.208,1.117
0.2077,1.109
0.2073,1.102
0.207,1.094
0.2066,1.087
0.2063,1.08
0.206,1.074
0.2056,1.067
0.2053,1.061
0.2049,1.056
0.2046,1.05
0.2043,1.045
0.2039,1.039
0.2036,1.034
0.2033,1.03
0.2029,1.025
0.2026,1.021
0.2023,1.016
0.2019,1.012
0.2016,1.008
0.2013,1.004
0.2009,1.0
0.2006,0.9964
0.2003,0.9925
0.2,0.9888
0.1997,0.9851
0.1993,0.9814
0.199,0.9779
0.1987,0.9741
0.1984,0.9705
0.1981,0.9668
0.1977,0.9633
0.1974,0.9598
0.1971,0.956
0.1968,0.9523
0.1965,0.9487
0.1962,0.945
0.1959,0.9414
0.1956,0.9377
0.1953,0.934
0.1949,0.9302
0.1946,0.9265
0.1943,0.9228
0.194,0.9189
0.1937,0.9152
0.1934,0.9113
0.1931,0.9074
0.1928,0.9035
0.1925,0.8998
0.1922,0.8958
0.1919,0.8918
0.1916,0.888
0.1913,0.884
0.191,0.88
0.1907,0.876
0.1905,0.872
0.1902,0.8679
0.1899,0.864
0.1896,0.8598
0.1893,0.8558
0.189,0.8518
0.1887,0.8475
0.1884,0.8434
0.1881,0.8394
0.1879,0.8351

wl,k
2.48,0.0
2.431,0.0
2.384,0.0
2.339,0.0
2.296,0.0
2.254,0.0
2.214,0.0
2.175,2.065e-07
2.138,4.043e-07
2.101,7.691e-07
2.066,1.433e-06
2.033,2.607e-06
2.0,4.634e-06
1.968,8.048e-06
1.937,1.366e-05
1.907,2.267e-05
1.879,3.677e-05
1.851,5.835e-05
1.823,9.06e-05
1.797,0.0001376
1.771,0.0002048
1.746,0.0002984
1.722,0.0004261
1.698,0.0005967
1.675,0.0008197
1.653,0.001106
1.631,0.001465
1.61,0.001915
1.59,0.002758
1.569,0.007651
1.55,0.02519
1.531,0.04564
1.512,0.05406
1.494,0.057
1.476,0.05941
1.459,0.06183
1.442,0.06429
1.425,0.06677
1.409,0.06928
1.393,0.0718
1.378,0.07433
1.362,0.07687
1.348,0.07941
1.333,0.08194
1.319,0.08447
1.305,0.08699
1.292,0.0895
1.278,0.092
1.265,0.09449
1.252,0.09698
1.24,0.09945
1.228,0.1019
1.216,0.1044
1.204,0.1068
1.192,0.1093
1.181,0.1118
1.17,0.1143
1.159,0.1171
1.148,0.1204
1.137,0.1245
1.127,0.1292
1.117,0.1338
1.107,0.1378
1.097,0.1412
1.088,0.1442
1.078,0.147
1.069,0.1498
1.06,0.1525
1.051,0.1553
1.042,0.158
1.033,0.1607
1.025,0.1634
1.016,0.1661
1.008,0.1689
0.9999,0.1716
0.9919,0.1743
0.984,0.177
0.9763,0.1797
0.9686,0.1825
0.9611,0.1852
0.9537,0.188
0.9464,0.1907
0.9393,0.1935
0.9322,0.1963
0.9253,0.1991
0.9184,0.202
0.9116,0.2049
0.905,0.2078
0.8984,0.2108
0.892,0.2137
0.8856,0.2168
0.8793,0.2199
0.8731,0.223
0.867,0.2262
0.861,0.2295
0.8551,0.2328
0.8492,0.2362
0.8434,0.2397
0.8377,0.2433
0.8321,0.247
0.8266,0.2508
0.8211,0.2547
0.8157,0.2587
0.8104,0.2628
0.8051,0.267
0.7999,0.2714
0.7948,0.276
0.7897,0.2807
0.7847,0.2855
0.7798,0.2906
0.7749,0.2958
0.7701,0.3012
0.7653,0.3068
0.7606,0.3126
0.756,0.3186
0.7514,0.3248
0.7469,0.3313
0.7424,0.338
0.738,0.3449
0.7336,0.3522
0.7293,0.3597
0.7251,0.3674
0.7208,0.3755
0.7167,0.3838
0.7126,0.3925
0.7085,0.4015
0.7045,0.4108
0.7005,0.4204
0.6965,0.4305
0.6926,0.4409
0.6888,0.4517
0.685,0.463
0.6812,0.4748
0.6775,0.4871
0.6738,0.5001
0.6702,0.5137
0.6666,0.5282
0.663,0.5435
0.6595,0.5599
0.656,0.5774
0.6525,0.5961
0.6491,0.6164
0.6458,0.6382
0.6424,0.6618
0.6391,0.6874
0.6358,0.7151
0.6326,0.7453
0.6294,0.778
0.6262,0.8137
0.623,0.8524
0.6199,0.8947
0.6168,0.9408
0.6138,0.9913
0.6108,1.047
0.6078,1.108
0.6048,1.175
0.6019,1.249
0.599,1.329
0.5961,1.416
0.5932,1.505
0.5904,1.595
0.5876,1.681
0.5848,1.759
0.5821,1.826
0.5794,1.88
0.5767,1.92
0.574,1.948
0.5714,1.966
0.5687,1.979
0.5661,1.989
0.5636,2.0
0.561,2.014
0.5585,2.031
0.556,2.051
0.5535,2.076
0.551,2.104
0.5486,2.134
0.5462,2.167
0.5438,2.2
0.5414,2.233
0.5391,2.265
0.5367,2.296
0.5344,2.323
0.5321,2.348
0.5298,2.368
0.5276,2.385
0.5254,2.397
0.5231,2.405
0.5209,2.41
0.5188,2.411
0.5166,2.41
0.5145,2.406
0.5123,2.4
0.5102,2.394
0.5081,2.386
0.5061,2.378
0.504,2.369
0.502,2.361
0.4999,2.353
0.4979,2.345
0.4959,2.337
0.494,2.329
0.492,2.322
0.4901,2.314
0.4881,2.307
0.4862,2.3
0.4843,2.294
0.4824,2.287
0.4806,2.28
0.4787,2.274
0.4769,2.267
0.475,2.261
0.4732,2.254
0.4714,2.248
0.4696,2.242
0.4679,2.235
0.4661,2.229
0.4644,2.223
0.4626,2.217
0.4609,2.211
0.4592,2.204
0.4575,2.199
0.4558,2.193
0.4542,2.187
0.4525,2.181
0.4509,2.175
0.4492,2.169
0.4476,2.164
0.446,2.158
0.4444,2.152
0.4428,2.147
0.4412,2.142
0.4397,2.137
0.4381,2.132
0.4366,2.127
0.435,2.123
0.4335,2.119
0.432,2.115
0.4305,2.111
0.429,2.107
0.4275,2.105
0.4261,2.102
0.4246,2.1
0.4232,2.098
0.4217,2.097
0.4203,2.097
0.4189,2.097
0.4175,2.097
0.4161,2.099
0.4147,2.101
0.4133,2.104
0.4119,2.107
0.4105,2.112
0.4092,2.117
0.4078,2.124
0.4065,2.131
0.4052,2.138
0.4039,2.147
0.4025,2.157
0.4012,2.167
0.3999,2.178
0.3987,2.19
0.3974,2.202
0.3961,2.215
0.3949,2.228
0.3936,2.242
0.3924,2.256
