wl,n
0.34741,1.8442
0.34454,1.8389
0.34173,1.8332
0.33896,1.8269
0.33623,1.8203
0.33355,1.8134
0.33091,1.8063
0.32831,1.799
0.32576,1.7916
0.32324,1.7842
0.32076,1.7768
0.31832,1.7697
0.31591,1.7628
0.31354,1.7564
0.31121,1.7505
0.30891,1.7454
0.30665,1.7412
0.30442,1.7381
0.30222,1.7366
0.30005,1.7368
0.29791,1.7394
0.2958,1.7446
0.29372,1.7533
0.29168,1.766
0.28966,1.7839
0.28766,1.8079
0.2857,1.8394
0.28376,1.8801
0.28185,1.9319
0.27996,1.9971
0.2781,2.078
0.27626,2.1772
0.27445,2.297
0.27266,2.4383
0.27089,2.6005
0.26915,2.7791
0.26743,2.9656
0.26573,3.1469
0.26405,3.3077
0.26239,3.4342
0.26076,3.518
0.25914,3.558
0.25755,3.559
0.25597,3.5293
0.25441,3.4775
0.25287,3.4117
0.25135,3.3379
0.24985,3.2606
0.24837,3.1828
0.2469,3.1064
0.24545,3.0328
0.24402,2.9625
0.2426,2.8958
0.2412,2.8329
0.23982,2.7736
0.23845,2.7178
0.2371,2.6654
0.23577,2.6162
0.23444,2.5698
0.23314,2.5261
0.23184,2.4849
0.23057,2.446
0.2293,2.4092
0.22805,2.3744
0.22681,2.3413
0.22559,2.3099
0.22438,2.28
0.22318,2.2515
0.222,2.2243
0.22083,2.1982
0.21967,2.1733
0.21852,2.1494
0.21738,2.1264
0.21626,2.1043
0.21515,2.0831
0.21404,2.0626
0.21295,2.0428
0.21188,2.0236
0.21081,2.0051
0.20975,1.9872
0.2087,1.9698
0.20767,1.9529
0.20664,1.9365
