wl,n
2997924.58,22.5788899975777
2725385.98181818,22.5111240562488
2498270.48333333,22.4378061839005
2306095.83076923,22.3591595157662
2141374.7,22.2754175557227
1998616.38666667,22.1868223940236
1873702.8625,22.0936229404328
1763485.04705882,21.9960731944978
1665513.65555556,21.8944305724415
1577855.04210526,21.788954307643
1498962.29,21.679903939032
1427583.13333333,21.5675378990099
1362692.99090909,21.4521122098265
1303445.46956522,21.3338792947452
1249135.24166667,21.2130869078853
1199169.832,21.0899771843755
1153047.91538462,20.9647858104305
1110342.43703704,20.837741311186
1070687.35,20.709064452608
1033767.09655172,20.5789677525403
999308.193333333,20.4476550949466
967072.44516129,20.3153214406451
936851.43125,20.1821526272937
908461.993939394,20.0483252510477
881742.523529412,19.9140066221567
856549.88,19.7793547867604
832756.827777778,19.6445186072791
810249.886486487,19.5096378940219
788927.521052632,19.3748435809668
768698.61025641,19.2402579390443
749481.145,19.1059948206983
731201.117073171,18.9721599299563
713791.566666667,18.8388511127251
697191.762790698,18.7061586625151
681346.495454545,18.5741656372766
666205.462222222,18.4429481835002
651722.734782609,18.3125758641865
637856.293617021,18.1831119877151
624567.620833333,18.0546139350439
611821.342857143,17.9271334830435
599584.916,17.8007171221125
587828.349019608,17.675406366532
576523.957692308,17.5512380563009
565646.147169811,17.4282446494469
555171.218518518,17.3064545040343
545077.196363636,17.1858921492897
535343.675,17.0665785454405
525951.680701754,16.9485313320158
516883.548275862,16.8317650644886
508122.810169492,16.7162914392511
499654.096666667,16.60211950701
491463.045901639,16.4892558747671
483536.222580645,16.3777048966178
475861.044444444,16.2674688536493
468425.715625,16.158548123267
461219.166153846,16.0509413383054
454230.996969697,15.944645536308
447451.429850746,15.8396562993743
440871.261764706,15.7359678849856
434481.823188406,15.6335733482236
428274.94,15.5324646558006
422242.898591549,15.4326327923144
416378.413888889,15.3340678591368
410674.6,15.2367591663362
405124.943243243,15.1406953180239
399723.277333333,15.0458642915039
394463.760526316,14.9522535105905
389340.854545455,14.8598499134452
384349.305128205,14.768640015272
379484.124050633,14.6786099661914
374740.5725,14.5897456046024
370114.145679012,14.5020325063232
365600.558536585,14.4154560297909
361195.73253012,14.33000135758
356895.783333333,14.2456535344913
352697.009411765,14.1623975024441
348595.881395349,14.0802181323942
344589.032183908,13.9991002534846
340673.247727273,13.9190286796265
336845.458426966,13.8399882336922
333102.731111111,13.7619637694946
329442.261538462,13.6849401917127
325861.367391304,13.6089024739155
322357.48172043,13.533835674825
318928.146808511,13.4597249529503
315571.008421053,13.3865555797167
312283.810416667,13.3143129512038
309064.389690722,13.2429825986
305910.671428571,13.1725501974737
302820.664646465,13.1030015759534
299792.458,13.0343227219038

wl,k
2997924.58,2.23575070502514
2725385.98181818,2.4469652111029
2498270.48333333,2.65484221630711
2306095.83076923,2.85916103295416
2141374.7,3.0597194427182
1998616.38666667,3.25633410404365
1873702.8625,3.44884076837828
1763485.04705882,3.63709431451031
1665513.65555556,3.82096861274993
1577855.04210526,4.00035623267833
1498962.29,4.17516800968592
1427583.13333333,4.34533248654624
1362692.99090909,4.51079524684564
1303445.46956522,4.67151815724759
1249135.24166667,4.8274785353587
1199169.832,4.97866825943223
1153047.91538462,5.12509283534773
1110342.43703704,5.26677043529707
1070687.35,5.40373092144053
1033767.09655172,5.5360148665222
999308.193333333,5.66367258209635
967072.44516129,5.78676316365749
936851.43125,5.90535356061912
908461.993939394,6.01951767778014
881742.523529412,6.12933551367544
856549.88,6.23489234004508
832756.827777778,6.33627792558855
810249.886486487,6.43358580620258
788927.521052632,6.52691260303827
768698.61025641,6.61635738895538
749481.145,6.70202110329708
731201.117073171,6.78400601435238
713791.566666667,6.86241522841068
697191.762790698,6.93735224393595
681346.495454545,7.00892054909018
666205.462222222,7.07722326060786
651722.734782609,7.14236280185856
637856.293617021,7.20444061782481
624567.620833333,7.26355692465949
611821.342857143,7.31981049146478
599584.916,7.37329845194596
587828.349019608,7.42411614363217
576523.957692308,7.47235697241786
565646.147169811,7.51811230025721
555171.218518518,7.56147135393632
545077.196363636,7.60252115294956
535343.675,7.64134645461501
525951.680701754,7.67802971467614
516883.548275862,7.71265106175095
508122.810169492,7.74528828410325
499654.096666667,7.77601682732305
491463.045901639,7.80490980161237
483536.222580645,7.83203799747793
475861.044444444,7.85746990873365
468425.715625,7.88127176181168
461219.166153846,7.90350755047198
454230.996969697,7.92423907508552
447451.429850746,7.9435259857465
440871.261764706,7.96142582854336
434481.823188406,7.97799409438752
428274.94,7.99328426986244
422242.898591549,8.00734788961486
416378.413888889,8.02023458986347
410674.6,8.03199216265018
405124.943243243,8.04266661050383
399723.277333333,8.05230220122741
394463.760526316,8.06094152255674
389340.854545455,8.06862553647247
384349.305128205,8.07539363297751
379484.124050633,8.08128368317902
374740.5725,8.08633209153909
370114.145679012,8.09057384717968
365600.558536585,8.09404257414729
361195.73253012,8.09677058056002
356895.783333333,8.09878890657545
352697.009411765,8.10012737113105
348595.881395349,8.10081461742129
344589.032183908,8.10087815708595
340673.247727273,8.10034441309368
336845.458426966,8.09923876131261
333102.731111111,8.0975855707674
329442.261538462,8.09540824258744
325861.367391304,8.09272924765702
322357.48172043,8.08957016298187
318928.146808511,8.08595170679099
315571.008421053,8.08189377239527
312283.810416667,8.07741546082744
309064.389690722,8.07253511228979
305910.671428571,8.06727033643785
302820.664646465,8.06163804152973
299792.458,8.05565446247162
